hp	knockback	speed	attack power	attack recoil	range	money given	?	width	?2	is red	area?	foreswing	is floating	is black	is metal	is white	is angel	is alien	is zombie	knockback chance	freeze chance	freeze time	slow chance	slow time	crit chance	base destroyer	wave chance	wave lenght	weak chance	weak time	weak power	berserk hp	berserker power	survive	start range	end range	immune wave	?3	knockback immune	freeze immune	slow immune	weaken immune	burrow times	burrow lenght * 4	revives times	revive time	revive hp	is witch	dojo base	?4	?5	?6	?7	death anim	2nd damage	3rd damage	2nd frame	3rd frame	ability on 1st	ability on 2nd	ability on 3rd	?8	?9	barrier	warp chance	warp time	warp lenght	?10	is star alien	?11	is eva	is relic	curse chance	curse time	?12	?13	?14	?15	posion chance	poison damage	volcano chance	first range * 4	second range * 4	volcano lenght	fullswing	en names	jp names	enemy code	backswing	real tba
200000	2	25	6000	52	400	1000	0	320	0	0	1	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	300	0	0	0	0	0	0	1	3000	1	240	100	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71			425	27	147
160000	2	10	2300	7	380	600	0	320	0	1	1	14	0	0	0	0	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23			426	9	27
120000	4	10	5000	7	360	1000	0	320	0	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4500	1	360	100	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Cadaver Bear	クマンケン	427	3	19
400000	2	22	4500	0	130	1800	0	320	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4500	1	150	50	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Dread Bore	シノシシ	428	3	11
9000000	3	4	12000	66	300	9000	0	320	0	0	1	39	0	0	0	0	0	0	0	100	0	0	0	0	0	1	0	0	100	150	50	0	0	0	1800	-3600	1	0	1	1	1	1	0	0	0	0	0	1	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139			429	100	170
99999	3	12	2650	0	360	1500	0	320	0	0	1	46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	40	3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69			430	23	69
500000	10	4	10000	10	180	1000	0	320	0	0	1	49	0	1	0	0	0	0	0	0	100	150	0	0	0	0	0	0	0	0	0	0	0	0	50	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	Bakoo	ユメミちゃん	431	36	85
640	4	8	320	40	300	2000	0	320	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			432	8	87
10000	10	6	250	45	350	3000	0	320	0	0	1	8	0	0	0	1	0	0	0	0	100	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			433	8	97
140000	5	10	8000	0	375	1500	0	320	0	0	1	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88			434	54	88
100	1	3	1	0	110	4	0	320	0	0	1	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50			435	20	50
100	0	0	999999	300	300	0	0	320	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37			436	27	609
100000	1	14	24000	0	380	300	0	320	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50			437	37	50
2333333	1	18	7777	0	180	3000	0	320	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	450	0	0	0	0	0	0	0	0	0	0	6	Primeval Cyclone	エンシェントサイクロン	438	5	6
120	2	7	8	0	100	210	0	320	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11			439	3	11
50000	3	30	400	0	420	1000	0	320	0	1	1	15	1	1	0	0	1	1	1	21	33	90	33	90	0	0	0	0	33	90	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	400	400	30	60	1	1	1	0	0	0	21	30	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101			440	41	101
1200000	8	40	8000	0	300	3000	0	320	0	0	1	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	3	0	0	0	0	0	0	375	-750	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69			441	54	69
240000	6	10	2400	52	200	2000	0	320	0	0	1	16	0	0	0	1	0	0	0	100	0	0	0	0	0	0	100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			442	-15	119
44444	2	14	666	0	50	333	0	320	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	100	-600	-600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Mesocosmocyclone	ミニスターサイクロン	443	4	5
4000	4	5	200	0	1800	200	0	320	0	0	1	65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700	250	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	1	-5500	-5500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Gardeneel Bros.	チンアナ５兄弟	444	56	121
50000	5	10	40000	0	450	1000	0	320	0	0	1	111	0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	10000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7981	Axoloty	ルーパールーパー	445	7870	7981
999999	5	3	3999	150	800	6000	0	320	0	0	1	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	3999	65999	120	150	1	0	0	0	0	0	100	90	6000	6000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	Final Boss Giga-God	ファイナルギガグランド神さま	446	51	449
2000000	200	30	1000000	0	2000	6000	0	320	0	0	1	1200	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	4000	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	Filibuster Obstructa	スターフィリバスター	447	151	1351
20000	4	4	2000	100	300	5000	0	320	0	0	1	39	0	0	0	1	0	0	0	0	50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69			448	30	238
15	1	10	13500	0	110	160	0	320	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			449	-13	13
1000000	3	15	9000	0	500	3000	0	320	0	0	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	-1200	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	600	0	0	0	0	0	0	0	0	0	0	1	Dogumaru	土偶戦士ドグ丸	450	-51	51
7500	3	8	800	95	250	360	0	320	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	150	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48			451	39	198
50000	2	4	1500	90	666	2000	0	320	0	0	1	60	0	0	0	1	0	0	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121			452	61	239
60000	3	14	5000	0	345	1500	0	320	0	0	1	51	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96			453	45	96
1000000	4	28	33333	0	345	3000	0	320	0	0	1	51	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	-750	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96			454	45	96
111111	3	9	4444	0	200	1000	0	320	0	0	1	51	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	-1200	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	4444	4444	90	130	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155			455	25	155
1500000	4	18	50000	0	325	4500	0	320	0	0	1	31	0	0	0	0	1	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	425	-775	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81			456	50	81
100000	100000	12	1	350	140	100	0	320	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18			457	10	707
17000	3	9	2500	98	380	1000	0	320	0	0	1	4	0	0	0	1	0	0	0	0	0	0	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51			458	47	199
35000	3	8	800	30	210	1000	0	320	0	0	1	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	60	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51			459	27	83
15000	4	15	1500	15	280	1000	0	320	0	0	1	13	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28			460	15	42
80000	2	18	800	47	220	660	0	320	0	0	1	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61			461	39	115
220000	2	18	17000	20	340	750	0	320	0	0	1	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68			462	35	72
180000	3	10	6500	51	360	500	0	320	0	0	1	57	0	0	0	1	0	0	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	6500	0	83	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129			463	46	184
4000000	6	4	100000	0	200	10000	0	320	0	0	1	54	0	0	0	0	0	0	0	100	100	150	0	0	0	0	0	0	100	750	50	50	100	0	1200	-4800	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	122			464	68	122
120000	2	30	4500	0	100	400	0	320	0	0	1	1	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	-600	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121			465	120	121
150000	2	30	6000	0	75	500	0	320	0	0	1	1	0	0	0	1	0	0	0	100	0	0	100	150	0	0	0	0	0	0	0	0	0	0	150	-600	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121			466	120	121
20000	3	9	550	26	300	5000	0	320	0	0	1	9	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21			467	12	60
17500	1	30	8500	0	120	200	0	320	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3500	1	600	100	0	0	-1	-1	0	-1	0	8500	0	13	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	Zuche	チキランラン	468	13	26
10000	1	18	6500	10	110	75	0	320	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2000	1	240	100	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	The Thrillerz	スリラーズ	469	28	38
180	3	5	16	20	110	15	0	320	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18			470	10	47
2000	3	15	160	1	150	550	0	320	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			471	8	16
399996	2	2	8000	52	350	4000	0	320	0	0	1	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44			472	10	137
36000	2	8	1500	24	140	500	0	320	0	0	1	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28			473	9	66
10000	3	9	1000	24	140	250	0	320	0	0	1	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	150	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28			474	9	66
150000	1	7	3000	0	140	900	0	320	0	0	1	25	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29			475	4	29
90000	3	25	2500	29	300	450	0	320	0	1	1	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27			476	19	65
400000	400	40	30000	0	150	900	0	320	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	-700	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	300	0	0	0	0	0	0	0	0	0	0	301	Mr. Puffington	フグ太くん	477	297	301
22	1	3	1	0	110	4	0	320	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31			478	11	31
900000	400	40	40000	0	200	4500	0	320	0	0	1	4	0	0	0	0	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	Puffsley's Comet	超新星テッサー	479	297	301
200000	6	14	4000	31	380	1000	0	320	0	0	1	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55			480	39	77
360000	3	25	1700	0	360	1000	0	320	0	0	1	8	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	1700	1700	16	24	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39			481	15	39
400000	2	18	5250	44	420	1000	0	320	0	0	1	25	0	0	0	1	0	0	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	5250	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66			482	33	120
750000	1	7	4000	0	160	1000	0	320	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	-1040	0	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	0	4000	0	18	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40			483	22	40
160000	160	55	13000	0	150	1000	0	320	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	-680	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93			484	88	93
240000	3	6	4500	47	390	1000	0	320	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	100	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	4500	4500	15	22	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37			485	15	115
600000	2	16	12000	53	180	1000	0	320	0	1	1	6	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	-660	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	12000	12000	10	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57			486	45	117
1000	0	0	1	0	0	0	0	320	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			487	0	1
1200000	6	18	18000	0	450	1000	0	320	0	0	1	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	18000	18000	27	31	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59			488	28	59
100	1	3	1	0	110	7	0	320	0	0	1	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50			489	20	50
100	0	0	999999	300	300	0	0	320	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37			490	27	609
2600000	1	3	24000	20	320	4500	0	320	0	1	1	24	0	1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	-1000	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Black Okame	阿亀我王	491	17	63
2500000	1	8	4000	65	250	4444	0	320	0	0	1	91	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	200	0	1300	-5000	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	40	0	0	0	0	136	Heavenly Herald Papuu	聖者ポプウ	492	45	220
1555555	8	4	18888	44	999	6666	0	320	0	0	1	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	444	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	3333	0	0	0	0	0	0	0	0	0	0	81	Queen Mother V	太古の蜜江	493	45	123
100	3	8	40	20	110	150	0	320	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18			494	10	47
2000000	6	14	38000	0	230	1800	0	320	0	0	1	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	600	2400	1	79		かわわっぱJr.	495	39	79
