slot number	?0	rarity	Gacha	DMG	DPS	internalname	correctname	searchname	Base HP	Knockback	Movespeed	BaseDmg	Half time between attacks	Range	Cost	Base Cost	Respawn time no treasures (f)	?1	Hitbox size	Red	?2	Area	First frame atk	?3	?4	Floating	Black	Metal	White	Angel	Alien	Zombie	Strong against	knockback %	Freeze %	Freeze by frames	Slow Chance	Slow Length	Resistant	Massive Dmg	Critical %	Only attacks?	Extra Money	Base Destroyer	Wave chance	Wave level	Weaken chance %	Weaken Length	Weaken by %	Strengthen at % health	Increase damage by	Survive chance %	Metal attrib	Standing Distance	LD width	Resist shockwave	Wave Blocker	Resist  Knockback	Resist Freeze	Resist Slow	Resist Weaken	Zombie Killer	Witch Killer	Target Witch	# of atks before not moving	Shield Wall flag	1 multihit BaseDmg	2 multihit BaseDmg	1 multihit frame	2 multihit frame	Use ability 1st hit	Use ability first multi hit	Use Ability 2 multihit	Spawn Animation	Soul animation	Unique Spawn Animation	Marks Legend forms? + Moneko	?5	?6	Barrier breaker % chance	Warp Chance	Warp duration	Minimum Warp	Maximum Warp	Warp Blocker	Target eva angels	Eva killer?	Target Relic	Resist Curse	Insanely Resistant	Insanely Massive Dmg	Savage blow %	Savage blow dmgX	Dodge Chance	Dodge time	Full Swing	correctname	atk freq	backswing	dps
260	3	S	0	3400	1097	unit261	Catway	catway	300	3	10	200	27	355	1200	800	250	0	320	1	0	1	40	0	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Catway	93	36	64,51612903
260	4	S	0	4505	1453	unit261	Drone Cat	drone cat	365	3	10	265	27	355	1200	800	250	0	320	1	0	1	40	0	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Drone Cat	93	36	85,48387097
260	5	S	0	6715	2166	unit261	Time Traveller Cat	time traveller cat	625	3	10	395	27	355	1200	800	250	0	320	1	0	1	40	0	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Time Traveller Cat	93	36	127,4193548
261	3	U	6	10200	1866	unit262	Hayabusa	hayabusa	2750	7	25	600	59	365	4275	2850	1750	0	320	0	0	1	32	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	250	400	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	Hayabusa	149	45	120,8053691
261	4	U	6	20400	2110	unit262	Oni Hayabusa	oni hayabusa	2750	7	25	1200	59	365	4275	2850	1750	0	320	0	0	1	32	0	9	0	0	0	0	0	1	0	0	50	0	0	50	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	400	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	Oni Hayabusa	149	45	241,6107383
261	5	U	6	20400	1496	unit262	Akuma Hyabusa	akuma hyabusa	2750	7	25	1200	59	365	4275	2850	1750	0	320	0	0	1	32	0	9	0	0	0	0	0	0	1	0	50	0	0	50	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	400	0	0	0	0	1	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	Akuma Hyabusa	149	45	241,6107383
262	3	0	0	4080	0	unit263	jap262b	jap262b	520	3	8	240	50	300	840	560	300	0	320	1	0	1	50	0	9	0	0	0	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	jap262b	149	26	48,32214765
262	4	0	0	5440	0	unit263	jap262e	jap262e	700	3	8	320	50	300	840	560	300	0	320	1	0	1	50	0	9	0	0	0	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	jap262e	149	26	64,4295302
263	3	0	0	1530	0	unit264	jap263b	jap263b	450	2	7	90	0	150	510	340	240	0	320	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	jap263b	67	47	40,29850746
263	4	0	0	2040	0	unit264	jap263e	jap263e	600	2	7	120	0	150	510	340	240	0	320	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	jap263e	67	47	53,73134328
264	3	0	0	510	0	unit265	jap264b	jap264b	420	4	12	30	11	160	480	320	210	0	320	0	0	0	11	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	30	0	19	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	jap264b	31	39	58,06451613
264	4	0	0	680	0	unit265	jap264e	jap264e	550	4	12	40	11	160	480	320	210	0	320	0	0	0	11	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	40	0	19	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	jap264e	31	39	77,41935484
265	3	0	0	1530	0	unit266	jap265b	jap265b	440	1	5	90	75	240	540	360	260	0	320	1	0	1	30	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	jap265b	179	51	15,08379888
265	4	0	0	2040	0	unit266	jap265e	jap265e	580	1	5	120	75	240	540	360	260	0	320	1	0	1	30	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	jap265e	179	51	20,11173184
266	3	0	0	5270	0	unit267	jap266b	jap266b	610	3	9	310	53	225	900	600	320	0	320	0	0	1	28	0	9	1	0	0	0	0	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap266b	133	73	69,92481203
266	4	0	0	7140	0	unit267	jap266e	jap266e	820	3	9	420	53	225	900	600	320	0	320	0	0	1	28	0	9	1	0	0	0	0	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap266e	133	73	94,73684211
267	3	S	0	408	201	unit268	Catornado	catornado	690	3	9	24	0	180	1350	900	420	0	320	0	0	1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Catornado	6	5	120
267	4	S	0	510	170	unit268	Hurricat	hurricat	900	3	9	30	0	180	1350	900	420	0	320	0	0	1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Hurricat	6	5	150
267	5	S	0	510	124	unit268	Catyphoon	catyphoon	1530	3	14	30	0	180	1350	900	420	0	320	0	0	1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Catyphoon	6	5	150
268	3	E	0	10200	1569	unit269	Red Riding Mina	red riding mina	1200	4	10	600	60	435	3900	2600	1600	0	320	0	0	1	76	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	Red Riding Mina	195	69	92,30769231
268	4	E	0	10200	1464	unit269	Crimson Mina	crimson mina	1200	4	10	600	60	435	3900	2600	1600	0	320	0	0	1	76	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	Crimson Mina	195	69	92,30769231
268	5	E	0	20400	1659	unit269	Awakened Mina	awakened mina	1800	4	10	1200	60	435	3900	2600	1600	0	320	0	0	1	76	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	50	0	0	0	0	300	400	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	145	Awakened Mina	195	69	184,6153846
269	3	U	23	6800	2217	unit270	Baby Gao	baby gao	800	5	9	400	30	310	900	600	240	0	320	1	0	1	33	0	9	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	91	Baby Gao	92	58	130,4347826
269	4	U	23	27200	3795	unit270	Mighty Lord Gao	mighty lord gao	3800	4	9	1600	60	470	6000	4000	2300	0	320	1	0	1	38	0	9	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	83	Mighty Lord Gao	157	45	305,7324841
270	3	0	0	25330	0	unit271	jap270b	jap270b	1150	5	8	1490	184	420	4320	2880	1700	0	320	1	0	1	43	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap270b	410	58	109,0243902
270	4	0	0	50660	0	unit271	jap270e	jap270e	2150	5	8	2980	184	420	4320	2880	1700	0	320	1	0	1	43	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap270e	410	58	218,0487805
270	5	0	0	63325	0	unit271	jap270t	jap270t	3150	5	16	3725	184	420	4320	2880	1700	0	320	1	0	1	43	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap270t	410	58	272,5609756
271	3	U	7	12750	1381	unit272	Shining Amaterasu	shining amaterasu	2180	4	10	750	70	455	4740	3160	2000	0	320	1	0	1	60	0	9	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	105	Shining Amaterasu	199	45	113,0653266
271	4	U	7	17000	1835	unit272	Glorious Amaterasu	glorious amaterasu	2980	4	10	1000	70	455	4740	3160	2000	0	320	1	0	1	60	0	9	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	105	Glorious Amaterasu	199	45	150,7537688
272	3	U	7	25160	2705	unit273	Splendid Ganesha	splendid ganesha	2580	5	9	1480	100	400	4350	2900	1850	0	320	0	0	1	80	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	50	0	0	275	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	Splendid Ganesha	279	91	159,1397849
272	4	U	7	33660	2603	unit273	Exalted Ganesha	exalted ganesha	3480	5	9	1980	100	400	4350	2900	1850	0	320	0	0	1	80	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	50	0	0	275	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	Exalted Ganesha	279	92	212,9032258
273	3	S	0	5100	251	unit274	Cheerleader Cat	cheerleader cat	600	3	10	300	240	350	900	600	600	0	320	0	0	0	130	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	Cheerleader Cat	609	20	14,77832512
273	4	S	0	6800	335	unit274	Waitress Cat	waitress cat	800	3	10	400	240	350	900	600	600	0	320	0	0	0	130	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	Waitress Cat	609	20	19,7044335
273	5	S	0	8500	419	unit274	Soba Cat	soba cat	1000	3	10	500	240	350	900	600	600	0	320	0	0	0	130	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	Soba Cat	609	20	24,63054187
274	3	U	13	21250	2924	unit275	Tropical Kalisa	tropical kalisa	1520	5	27	1250	0	340	3900	2600	1100	0	320	1	0	1	37	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Tropical Kalisa	151	114	248,3443709
274	4	U	13	34000	4615	unit275	Tropical Kalisa X	tropical kalisa x	2540	5	27	2000	0	340	3900	2600	1100	0	320	1	0	1	37	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Tropical Kalisa X	151	114	397,3509934
275	3	U	13	38760	4123	unit276	Midsummer Rabbit	midsummer rabbit	2880	6	11	2280	120	465	4950	3300	2100	0	320	0	0	1	43	0	9	0	1	0	0	1	0	0	0	0	0	0	100	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	Midsummer Rabbit	282	52	242,5531915
275	4	U	13	38760	3812	unit276	Midsummer Cat	midsummer cat	2880	6	11	2280	120	465	4950	3300	2100	0	320	0	0	1	43	0	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	Midsummer Cat	282	52	242,5531915
276	3	S	13	1700	81	unit277	Sunny Neneko	sunny neneko	500	3	5	100	300	310	149	99	999	0	320	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	Sunny Neneko	627	29	4,784688995
276	4	S	13	2550	122	unit277	Seaside Neneko	seaside neneko	900	3	5	150	300	310	149	99	999	0	320	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	Seaside Neneko	627	29	7,177033493
277	3	R	26	340	91	unit278	Funghi	funghi	110	3	9	20	0	150	90	60	90	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	Funghi	113	61	5,309734513
277	4	R	26	170	30	unit278	Funghi 'n' Cat	funghi 'n' cat	110	3	9	10	60	200	90	60	90	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	Funghi 'n' Cat	171	61	1,754385965
278	3	E	26	3400	658	unit279	Tanky	tanky	600	3	6	200	60	380	900	600	330	0	320	0	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Tanky	155	40	38,70967742
278	4	E	26	3400	658	unit279	Tanky 'n' Cat	tanky 'n' cat	600	3	6	200	60	380	900	600	330	0	320	0	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Tanky 'n' Cat	155	40	38,70967742
279	3	E	26	2040	546	unit280	White Cat	white cat	400	3	12	120	0	175	660	440	180	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	White Cat	86	34	41,86046512
279	4	E	26	2040	467	unit280	Gross White Cat	gross white cat	400	3	12	120	40	350	660	440	180	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	Gross White Cat	131	61	27,48091603
280	3	E	26	170	41	unit281	Fortressy	fortressy	450	1	7	10	0	130	180	120	120	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	Fortressy	126	74	2,380952381
280	4	E	26	170	41	unit281	Castley	castley	450	1	7	10	0	130	180	120	120	0	320	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	Castley	126	74	2,380952381
281	3	0	0	1479	0	unit282	jap281b	jap281b	300	2	6	87	0	150	450	300	180	0	320	1	0	0	27	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	jap281b	66	39	39,54545455
281	4	0	0	1003	0	unit282	jap281e	jap281e	300	2	12	59	0	150	450	300	180	0	320	1	0	0	27	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	jap281e	66	39	26,81818182
282	3	R	0	204	142	unit283	Awa-Odori Cat	awa-odori cat	150	3	8	12	15	140	75	50	75	0	320	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Awa-Odori Cat	43	18	8,372093023
282	4	R	0	204	142	unit283	So-Ran Cat	so-ran cat	150	3	8	12	15	140	75	50	75	0	320	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	So-Ran Cat	43	18	8,372093023
283	3	U	23	51000	4826	unit284	Pai-Pai	pai-pai	2800	3	20	3000	121	440	4500	3000	1800	0	320	1	0	1	76	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	Pai-Pai	317	85	283,9116719
283	4	U	23	51000	4826	unit284	Pai-Pai Z	pai-pai z	2800	3	20	3000	121	440	4500	3000	1800	0	320	1	0	1	76	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	Pai-Pai Z	317	85	283,9116719
284	3	S	0	17000	2550	unit285	Express Cat	express cat	600	1	60	1000	0	140	750	500	420	0	320	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	Express Cat	201	200	149,2537313
284	4	S	0	25500	3825	unit285	Maglev Cat	maglev cat	900	1	75	1500	0	140	750	500	420	0	320	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	Maglev Cat	201	200	223,880597
284	5	S	0	29750	4463	unit285	Bullet Train Cat	bullet train cat	1200	1	85	1750	0	140	750	500	420	0	320	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	Bullet Train Cat	201	200	261,1940299
285	3	0	0	68	0	unit286	jap285b	jap285b	55	3	16	4	15	140	75	50	75	0	320	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	jap285b	54	44	2,222222222
