hp	knockback amount	movement speed	attack power	attack recoil	attack range	price	respawn time	hitbox position	hitbox size	target red	idk	attack type	first frame attack	min layer appearance	max layer appearance	target floating	target black	target metal	target white	target angel	target alien	target zombie	strong	knockback chance	freeze chance	freeze time	slow chance	slow time	resistant	massive damage	crit chance	targets only	extra money	base destroyer	wave chance	wave level	weaken chance	weaken time	weaken reduction	strenghten hp	strenghten %	survive chance	metal	begin range	end range	wave immune	waveblock	knockback immune	freeze immune	slow immune	weaken immune	zombie kill	witch killer	target witch	stops permanently after attacking	boss wave immune	attacks before die	suicide on hit	2nd attack damage	3rd attack damage	2nd attack timeframe	3rd attack timeframe	1st hit uses ability	2nd hit uses ability	3rd hit uses ability	additional spawn animation	soul animation	unique spawn anim	gudetama soul	barrier break	warp chance	warp time	min warp	max warp	warp immune	target eva	eva killer	target relic	curse resist	insane resist	insane damage	savage chance	savage damage +%	dodge chance	dodge time	surge chance	surge upper range	surge other range	surge duration	Poison immunity	Surge immunity	Curse chance	Curse Time	lilwave	fullswing	japname	rarity	enname	backswing	tba
800	1	10	250	36	120	200	190	0	320	0	0	0	20	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	ネコサーチMkⅡ	2	Rover Cat Mk II	11	91
800	1	12	325	36	120	180	190	0	320	0	0	0	20	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	ネコサテライト	2	Catellite	11	91
600	1	10	600	46	320	550	270	0	320	0	0	0	51	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	ネコフェンシング	3	Fencer Cat	33	142
900	1	10	900	46	320	550	270	0	320	0	0	0	51	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	ネコ剣道	3	Kendo Cat	33	142
1050	1	10	1050	46	320	550	270	0	320	0	0	0	21	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	自由のネコ	3	The Kitty of Liberty	31	112
1750	15	6	1250	0	375	3500	2600	0	320	0	0	1	15	0	9	0	0	0	1	0	0	0	0	0	0	0	100	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	400	1	0	1	1	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	黒無垢のミタマ	4	Dark Mitama	136	151
2625	15	6	1600	0	375	3500	2600	0	320	0	0	1	15	0	9	0	0	0	1	0	0	0	0	0	0	0	100	100	1	0	0	0	0	0	0	0	100	100	50	0	0	0	0	250	400	1	0	1	1	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	黒蝶のミタマダーク	4	Gothic Mitama	136	151
2625	15	6	1600	0	375	3500	2600	0	320	0	0	1	15	0	9	0	0	0	1	0	0	0	0	0	0	0	100	100	1	0	0	0	0	0	0	0	100	100	50	0	0	0	0	250	400	1	0	1	1	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	4	#	error	error
360	3	10	160	0	375	480	250	0	320	0	0	0	45	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	250	200	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	ネコバレー	2	Volley Cat	36	81
450	3	10	200	0	375	480	250	0	320	0	0	0	45	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	250	200	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	ネコバレエ	2	Ballet Cat	36	81
540	3	10	200	0	375	480	250	0	320	0	0	0	45	0	9	0	0	1	0	0	0	0	0	0	0	0	100	30	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	250	200	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	ネコカレー	2	Curry Cat	36	81
900	4	16	400	0	250	540	300	0	320	1	0	1	35	0	9	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	140	220	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	幼傑ダルターニャ	4	D'artanyan	86	121
2700	6	24	800	0	325	2900	1500	0	320	1	0	1	45	0	9	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	英傑ダルターニャ	4	Meow-sketeer	76	121
2700	6	24	800	0	325	2900	1500	0	320	1	0	1	45	0	9	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	4	#	error	error
570	3	8	140	0	180	360	240	0	320	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	ねこ農家	1	Farmer Cat	31	61
570	3	8	140	0	180	360	240	0	320	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	ねこカブ農家	1	Harvest Cat	31	61
570	3	8	140	0	180	360	240	0	320	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	1	#	error	error
100	1	40	100	0	140	300	500	0	320	0	0	0	1	9	9	0	0	0	1	0	0	0	0	0	0	0	100	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	-1	2	0	0	0	0	1	0	0	-1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	ガラスネコ	2	Glass Cat	30	31
100	1	40	100	0	140	300	500	0	320	0	0	0	1	9	9	0	0	0	1	0	0	0	0	0	0	0	100	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	-1	2	0	0	0	0	1	0	0	-1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	ガラスネコビルダー	2	Macho Glass Cat	30	31
100	1	40	100	0	140	300	500	0	320	0	0	0	1	9	9	0	0	0	1	0	0	0	0	100	0	0	100	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	-1	2	0	0	0	0	1	0	0	-1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	クリスタルネコビルダー	2	Macho Crystal Cat	30	31
2000	2	20	500	0	350	2800	1550	0	320	0	0	1	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	謎仮面のウララー	1	Masked Yulala	22	61
2000	2	20	500	0	350	2800	1550	0	320	0	0	1	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	ネコ仮面のウララー	1	Mystic Yulala	22	61
2000	2	20	500	0	350	2800	1550	0	320	0	0	1	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	1	#	error	error
540	3	12	90	0	160	320	330	0	320	1	0	0	21	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	氷上聡里＆ネコ	1	Satori Hikami & Cat	30	51
540	3	12	90	0	160	320	330	0	320	1	0	0	21	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	氷上聡里＆ネコCC	1	Satori Hikami & Cat CC	30	51
540	3	12	90	0	160	320	330	0	320	1	0	0	21	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	1	#	error	error
660	3	24	120	0	180	480	400	0	320	0	0	0	22	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	120	120	40	56	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	矢部明雄	2	Akio Yabe	25	81
660	3	24	120	0	180	480	400	0	320	0	0	0	22	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	120	120	40	56	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	矢部明雄CC	2	Akio Yabe CC	25	81
990	3	24	180	0	230	480	400	0	320	0	0	1	47	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	矢部＆ガンダーロボCC	2	Akio & Gunder CC	34	81
450	3	10	45	47	340	350	360	0	320	0	0	0	17	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	虹谷彩理	2	Sairi Nijitani	38	110
450	3	10	45	47	340	350	360	0	320	0	0	0	17	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	虹谷彩理CC	2	Sairi Nijitani CC	38	110
450	3	10	45	47	340	350	360	0	320	0	0	0	17	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	2	#	error	error
900	1	10	250	0	125	300	350	0	320	0	0	0	28	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	紺野美崎	2	Misaki Konno	37	65
900	1	10	250	0	125	300	350	0	320	0	0	0	28	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	紺野美崎CC	2	Misaki Konno CC	37	65
900	1	10	250	0	125	300	350	0	320	0	0	0	28	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	2	#	error	error
500	3	8	60	0	200	350	380	0	320	0	0	0	17	6	9	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	片桐恋	2	Ren Katagiri	15	32
500	3	8	60	0	200	350	380	0	320	0	0	0	17	6	9	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	片桐恋CC	2	Ren Katagiri CC	15	32
500	3	8	60	0	200	350	380	0	320	0	0	0	17	6	9	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	2	#	error	error
360	3	20	65	34	300	330	330	0	320	0	0	0	14	6	9	1	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	猫塚かりん	2	Karin Nekozuka	27	81
360	3	20	65	34	300	330	330	0	320	0	0	0	14	6	9	1	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	猫塚かりんCC	2	Karin Nekozuka CC	27	81
360	3	20	65	34	300	330	330	0	320	0	0	0	14	6	9	1	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	form doesn't exists	#	2	#	error	error
960	2	19	480	46	200	880	480	0	320	0	0	1	20	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	早川あおい	3	Aoi Hayakawa	51	111
1280	2	19	640	46	200	880	480	0	320	0	0	1	20	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	早川あおいCC	3	Aoi Hayakawa CC	51	111
1280	2	19	640	67	275	880	480	0	320	0	0	1	28	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	野球マン１号CC	3	Baseball Mask α	34	161
1100	3	22	450	46	200	860	510	0	320	0	0	1	15	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	橘みずき	3	Mizuki Tachibana	31	106
1450	3	22	600	46	200	860	510	0	320	0	0	1	15	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	橘みずきCC	3	Mizuki Tachibana CC	31	106
1450	3	22	600	39	300	860	510	0	320	0	0	1	21	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	野球マン２号CC	3	Baseball Mask β	17	98
880	3	18	300	30	200	780	420	0	320	0	0	0	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	300	0	36	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	六道聖	3	Hijiri Rokudo	20	95
1020	3	18	360	30	200	780	420	0	320	0	0	0	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	360	0	36	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	六道聖CC	3	Hijiri Rokudo CC	20	95
1360	3	18	540	40	300	780	420	0	320	0	0	1	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	野球マン３号CC	3	Baseball Mask γ	40	98
2700	5	10	1150	76	325	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	新島早紀	4	Saki Nijima	18	187
3300	5	10	1450	76	325	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	新島早紀CC	4	Saki Nijima CC	18	187
4200	5	10	1900	65	325	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	サンバ新島早紀CC	4	Samba Saki CC	26	165
1600	4	21	900	75	400	2760	2000	0	320	1	0	1	31	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	星井スバル	4	Subaru Hoshi	31	180
2000	4	21	1200	75	400	2760	2000	0	320	1	0	1	31	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	星井スバルCC	4	Subaru Hoshi CC	31	180
2800	4	21	1800	75	425	2760	2000	0	320	1	0	1	51	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	325	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	暗黒スバルCC	4	Dark Subaru CC	31	200
2310	4	12	1420	85	380	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	小山雅	4	Miyabi Oyama	29	189
2800	4	12	1690	85	380	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	小山雅CC	4	Miyabi Oyama CC	29	189
3780	4	12	2230	85	380	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	野球マン５号CC	4	Baseball Mask δ	31	189
4000	4	40	3000	0	300	3600	2100	0	320	0	0	1	84	0	9	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	古龍ガングリオン	4	Ganglion	217	301
4000	4	40	3000	0	300	3600	2100	0	320	0	0	1	84	0	9	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	古龍王ガングリオン	4	Ganglion the Ancient	217	301
